nameWithOwner,url,stargazers,mentionableUsers,openIssues,commitsCount,clossedIssues,pullrequestsCount,language,TipadaOuNaoTipada,CommitsPerPullrequests,CycleComplexity,CodeSmell,medianBugFixTime,total_issues
hapijs/joi,https://github.com/hapijs/joi,19894,219,8,2409.0,284.0,656.0,Javascript,NaoTipada,3.672256097560976,2703,54,76.63541666666666,292.0
badges/shields,https://github.com/badges/shields,19851,477,20,6598.0,283.0,6650.0,Javascript,NaoTipada,0.9921804511278196,190,30,117.4259722222222,303.0
responsively-org/responsively-app,https://github.com/responsively-org/responsively-app,19848,60,14,1683.0,50.0,407.0,Javascript,NaoTipada,4.135135135135135,2522,208,115.6522222222222,64.0
websockets/ws,https://github.com/websockets/ws,19794,182,0,1849.0,0.0,686.0,Javascript,NaoTipada,2.69533527696793,1715,57,0.0,0.0
FredKSchott/snowpack,https://github.com/FredKSchott/snowpack,19657,402,26,3441.0,58.0,1497.0,Javascript,NaoTipada,2.298597194388777,3550,415,147.81625,84.0
Reactive-Extensions/RxJS,https://github.com/Reactive-Extensions/RxJS,19570,284,0,2357.0,0.0,637.0,Javascript,NaoTipada,3.700156985871272,41008,26742,0.0,0.0
typicode/lowdb,https://github.com/typicode/lowdb,19484,34,0,523.0,1.0,143.0,Javascript,NaoTipada,3.6573426573426575,72,1,1261.272222222222,1.0
Popmotion/popmotion,https://github.com/Popmotion/popmotion,19410,64,0,3010.0,40.0,368.0,Javascript,NaoTipada,8.179347826086957,1055,254,3138.7530555555554,40.0
segmentio/nightmare,https://github.com/segmentio/nightmare,19374,129,13,993.0,36.0,410.0,Javascript,NaoTipada,2.421951219512195,562,257,5032.419305555555,49.0
processing/p5.js,https://github.com/processing/p5.js,19321,572,80,10445.0,548.0,2578.0,Javascript,NaoTipada,4.051590380139643,12857,3182,44.19569444444444,628.0
svg/svgo,https://github.com/svg/svgo,19177,177,77,1363.0,160.0,614.0,Javascript,NaoTipada,2.2198697068403908,17928,11526,445.32763888888894,237.0
vuejs/vue-router,https://github.com/vuejs/vue-router,18984,329,6,1451.0,85.0,957.0,Javascript,NaoTipada,1.51619644723093,1578,150,537.0330555555555,91.0
nuysoft/Mock,https://github.com/nuysoft/Mock,18956,5,3,230.0,8.0,50.0,Javascript,NaoTipada,4.6,1562,827,9.922222222222222,11.0
ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,18946,331,141,4465.0,1269.0,3530.0,Javascript,NaoTipada,1.2648725212464589,14883,1450,227.3173611111111,1410.0
jorgebucaran/hyperapp,https://github.com/jorgebucaran/hyperapp,18937,100,2,1395.0,55.0,500.0,Javascript,NaoTipada,2.79,177,96,95.93444444444444,57.0
SortableJS/Vue.Draggable,https://github.com/SortableJS/Vue.Draggable,18795,36,0,521.0,0.0,148.0,Javascript,NaoTipada,3.52027027027027,423,16,0.0,0.0
jsdom/jsdom,https://github.com/jsdom/jsdom,18765,309,20,3605.0,170.0,1349.0,Javascript,NaoTipada,2.672349888806523,4607,9729,896.5073611111111,190.0
facebookexperimental/Recoil,https://github.com/facebookexperimental/Recoil,18688,103,15,948.0,49.0,1027.0,Javascript,NaoTipada,0.9230769230769232,1380,102,425.0202777777778,64.0
wekan/wekan,https://github.com/wekan/wekan,18602,244,249,10029.0,385.0,1253.0,Javascript,NaoTipada,8.003990422984836,8468,2289,1016.0466666666666,634.0
eggjs/egg,https://github.com/eggjs/egg,18488,207,4,1084.0,43.0,1200.0,Javascript,NaoTipada,0.9033333333333332,1198,71,93.96666666666668,47.0
semantic-release/semantic-release,https://github.com/semantic-release/semantic-release,17848,207,3,1176.0,5.0,1105.0,Javascript,NaoTipada,1.0642533936651584,628,434,121.17555555555556,8.0
mysqljs/mysql,https://github.com/mysqljs/mysql,17789,131,8,1378.0,66.0,391.0,Javascript,NaoTipada,3.524296675191816,1324,1558,651.1413888888889,74.0
handsontable/handsontable,https://github.com/handsontable/handsontable,17788,115,281,7853.0,2131.0,2183.0,Javascript,NaoTipada,3.597343105817682,34662,1946,1180.3631944444444,2412.0
testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,17788,177,2,496.0,18.0,458.0,Javascript,NaoTipada,1.0829694323144106,354,6,427.5423611111111,20.0
MichMich/MagicMirror,https://github.com/MichMich/MagicMirror,17734,302,6,4699.0,35.0,1622.0,Javascript,NaoTipada,2.897040690505549,2705,91,60.735277777777775,41.0
basecamp/trix,https://github.com/basecamp/trix,17588,69,10,2926.0,9.0,273.0,Javascript,NaoTipada,10.717948717948715,3295,80,8307.792222222222,19.0
knex/knex,https://github.com/knex/knex,17504,523,41,3010.0,171.0,2022.0,Javascript,NaoTipada,1.4886251236399604,6945,84,1248.1081944444445,212.0
facebookarchive/flux,https://github.com/facebookarchive/flux,17412,135,1,506.0,7.0,324.0,Javascript,NaoTipada,1.5617283950617284,621,62,1418.1377777777775,8.0
EastWorld/wechat-app-mall,https://github.com/EastWorld/wechat-app-mall,17376,28,0,601.0,0.0,75.0,Javascript,NaoTipada,8.013333333333334,5114,1328,0.0,0.0
dropzone/dropzone,https://github.com/dropzone/dropzone,17308,71,3,1100.0,35.0,251.0,Javascript,NaoTipada,4.382470119521912,1041,111,392.67083333333335,38.0
framework7io/framework7,https://github.com/framework7io/framework7,17260,142,0,6930.0,0.0,687.0,Javascript,NaoTipada,10.087336244541484,16297,1026,0.0,0.0
julianshapiro/velocity,https://github.com/julianshapiro/velocity,17213,50,5,895.0,73.0,116.0,Javascript,NaoTipada,7.7155172413793105,2554,748,464.3611111111111,78.0
BoostIO/BoostNote-Legacy,https://github.com/BoostIO/BoostNote-Legacy,17185,238,0,4730.0,0.0,1364.0,Javascript,NaoTipada,3.467741935483871,3188,267,0.0,0.0
handlebars-lang/handlebars.js,https://github.com/handlebars-lang/handlebars.js,17163,182,14,2026.0,132.0,522.0,Javascript,NaoTipada,3.881226053639847,352,254,349.8119444444444,146.0
motdotla/dotenv,https://github.com/motdotla/dotenv,17081,68,0,551.0,0.0,292.0,Javascript,NaoTipada,1.8869863013698631,51,0,0.0,0.0
